canonical_name,market_prices,min_price,max_price,price_diff,price_diff_percent,cheapest_market,most_expensive_market,num_markets
184 biskrem biskuvi dolgulu extra g kakaolu krema ulker,"carrefour: 34, sokmarket: 34.5, marketpaketi: 45.99, mopas: 46, migros: 40",34.0,46.0,12.0,35.29411852359772,carrefour,mopas,5
200 activia cay hisset iyi ml nar probiyotik shake yesil,"mopas: 29.99, migros: 39.9, carrefour: 29.5",29.5,39.9,10.400002,35.25424301624298,carrefour,migros,3
45 aromal g haribo mega meyve roulette sekerleme yumusak,"migros: 17.45, marketpaketi: 22.99, sokmarket: 17",17.0,22.99,5.99,35.235291719436646,sokmarket,marketpaketi,3
235 dankek gr kek muzlu pasta rulo ulker,"migros: 50, marketpaketi: 55, carrefour: 50, mopas: 57.45, sokmarket: 42.5",42.5,57.45,14.950001,35.17647385597229,sokmarket,mopas,5
200 ekmek gr hibiskus krnts panko trmato,"mopas: 31, migros: 39.95, carrefour: 41.9",31.0,41.9,10.900002,35.16129553318024,mopas,carrefour,3
114 18 adet cin eti gr kek lokmalk tek x,"migros: 18.5, mopas: 21.25, marketpaketi: 25, carrefour: 18.5",18.5,25.0,6.5,35.13513505458832,migros,marketpaketi,4
60 bubble gr mini oneo ulker,"carrefour: 37, mopas: 42.55, marketpaketi: 50",37.0,50.0,13.0,35.13513505458832,carrefour,marketpaketi,3
700 bugday coco g gevregi kakaolu kelloggs msr pops ve,"sokmarket: 116.95, migros: 116.95, carrefour: 157.95",116.95,157.95,41.0,35.0577175617218,sokmarket,carrefour,3
150 elseve guzellestirici her krem loreal ml mucizevi paris sac sac tipi yag,"migros: 130, carrefour: 175.44",130.0,175.44,45.440002,34.95384752750397,migros,carrefour,2
2700 abc camasr deterjan ml renkliler sv,"marketpaketi: 85.9, sokmarket: 73.5, migros: 89.95, carrefour: 99",73.5,99.0,25.5,34.69387888908386,sokmarket,carrefour,4
1 2 classic coffee kahve kahve kg kg kremas mate nescafe,"carrefour: 85.5, migros: 101.95, mopas: 114.95",85.5,114.95,29.449997,34.44443941116333,carrefour,marketpaketi,4
310 bogurtlen cilek dimes elma karadut ml mor smoothie,"migros: 40.95, marketpaketi: 55",40.95,55.0,14.049999,34.31013226509094,migros,marketpaketi,2
40 bar boombastic cikolatal gr kek marshmallow solen,"migros: 17.5, marketpaketi: 23.5, mopas: 20.15",17.5,23.5,6.0,34.285715222358704,migros,marketpaketi,3
40 bar boombastc cikoatal fstkl g gofret sutlu yer,"migros: 17.5, marketpaketi: 23.5",17.5,23.5,6.0,34.285715222358704,migros,marketpaketi,2
255 ac calve g sos sriracha,"mopas: 80.45, carrefour: 59.93, marketpaketi: 64.99, migros: 79.95",59.93,80.45,20.519997,34.23994183540344,carrefour,mopas,4
420 724 frndan g pogaca sade superfresh,"carrefour: 14.9, migros: 20",14.9,20.0,5.1000004,34.228190779685974,carrefour,migros,2
450 body duru dus gold jeli ml scrub,"migros: 223.95, carrefour: 179.94, mopas: 241.45",179.94,241.45,61.509995,34.18361246585846,carrefour,mopas,3
70 cikolata duo gr nesquik nestle tablet,"migros: 52.5, mopas: 60.35, marketpaketi: 45",45.0,60.35,15.349998,34.111106395721436,marketpaketi,mopas,3
50 altnbasak cipsi gr mevsim tahl ulker yesili yogurt,"marketpaketi: 20, mopas: 14.95, sokmarket: 16, migros: 16",14.95,20.0,5.05,33.779266476631165,mopas,marketpaketi,4
2470 38 camasr camasrlar deterjan icin ml omo sk sv ykama ykanan,"marketpaketi: 219.9, mopas: 247.2, migros: 289.95, carrefour: 216.9",216.9,289.95,73.05002,33.67912471294403,carrefour,migros,4
60 dreamies g kedi mamas mix odul peynirli somonlu,"carrefour: 45.9, sokmarket: 45.9, mopas: 57.45, migros: 45.95, marketpaketi: 42.99",42.99,57.45,14.459999,33.63572657108307,marketpaketi,mopas,5
280 alt anadolu g kakaolu pasta uno,"sokmarket: 47.5, migros: 63.45",47.5,63.45,15.950001,33.57895016670227,sokmarket,migros,2
elma golden kg,"carrefour: 44.9, migros: 59.95, sokmarket: 49.9",44.9,59.95,15.049999,33.51892828941345,carrefour,migros,3
290 barbeku calve g sos,"migros: 79.95, carrefour: 59.9",59.9,79.95,20.049995,33.472445607185364,carrefour,migros,2
450 ctr droetker gr meyveli multi musli vitalis,"migros: 158.5, mopas: 186.85, carrefour: 159.9, marketpaketi: 140",140.0,186.85,46.850006,33.46428871154785,marketpaketi,mopas,4
30 bagdat g nane,"migros: 29.95, carrefour: 22.45",22.45,29.95,7.5,33.40757191181183,carrefour,migros,2
30lu 351 asperox bulask diamond g kapsul makinesi sparx,"migros: 249.95, mopas: 333.45",249.95,333.45,83.500015,33.406686782836914,migros,mopas,2
260 calve g kori sos,"migros: 79.95, carrefour: 59.93",59.93,79.95,20.019997,33.40563476085663,carrefour,migros,2
230 g heinz sarmsak sosu,"migros: 84.95, carrefour: 63.68",63.68,84.95,21.269997,33.40137600898743,carrefour,migros,2
gider kapag silikon viamart,"sokmarket: 39.95, migros: 29.95",29.95,39.95,10.0,33.388981223106384,migros,sokmarket,2
40 antep bar cikolatal fstkl g meyve zuber,"migros: 44.95, mopas: 35.95, carrefour: 33.7",33.7,44.95,11.25,33.38278830051422,carrefour,migros,3
11 dijitsu dilim fanl radyator siyah turbo yagl,"migros: 3999.95, carrefour: 2999",2999.0,3999.95,1000.94995,33.37612450122833,carrefour,migros,2
330 dokulme head kadnlara karst ml ozel sampuan shoulders,"mopas: 155.2, carrefour: 119.93, marketpaketi: 130, sokmarket: 159.75, migros: 159.95",119.93,159.95,40.019997,33.36946368217468,carrefour,migros,5
1 2 330 arada ferahlg head limon ml sampuan shoulders si,"migros: 159.95, carrefour: 119.93, marketpaketi: 130, mopas: 155.2, sokmarket: 159.75",119.93,159.95,40.019997,33.36946368217468,carrefour,migros,5
60 g knorr patates puresi,"carrefour: 30.71, migros: 40.95",30.71,40.95,10.240002,33.344194293022156,carrefour,migros,2
540 calve efsane g kvamnda lezzet mayonez tam,"migros: 118.95, carrefour: 89.21",89.21,118.95,29.739998,33.33706855773926,carrefour,migros,2
60 altnbasak corekotlu g kinoal kraker labneli ulker,"carrefour: 9, mopas: 10.35, migros: 9, marketpaketi: 12",9.0,12.0,3.0,33.33333432674408,migros,marketpaketi,4
15 6 erikli l su x,"carrefour: 7.5, mopas: 10",7.5,10.0,2.5,33.33333432674408,carrefour,mopas,2
201230 500 adkg g marmarabirlik mega zeytin,"carrefour: 183.75, mopas: 206.95, migros: 245",183.75,245.0,61.25,33.33333432674408,carrefour,migros,3
114 9 cilekli g gofret ince ince kat tat ulker,"sokmarket: 7.5, mopas: 8.65, marketpaketi: 10, carrefour: 7.5, migros: 9.5",7.5,10.0,2.5,33.33333432674408,carrefour,marketpaketi,5
1 100 10lu 2 arada g kopuklu nescafe paket si sutlu,"marketpaketi: 10, mopas: 9.5, sokmarket: 8.5, carrefour: 7.5, migros: 7.5",7.5,10.0,2.5,33.33333432674408,migros,marketpaketi,5
2 438 baby damakl emzik li no2 wee,"sokmarket: 119, carrefour: 89.25",89.25,119.0,29.75,33.33333432674408,carrefour,sokmarket,2
25 gazoz l meyveli pet portakal yedigun,"migros: 30, carrefour: 30, marketpaketi: 40",30.0,40.0,10.0,33.33333432674408,carrefour,marketpaketi,3
250 32 4 adet adet cay demlik earl gr grey lipton poset x x,"sokmarket: 16.5, migros: 18.95, carrefour: 17.5, marketpaketi: 22, mopas: 17.25",16.5,22.0,5.5,33.33333432674408,sokmarket,marketpaketi,5
hal kcc4323 kiwi koltuk makinesi ve ykama,"migros: 2999.95, carrefour: 3999",2999.95,3999.0,999.05005,33.302223682403564,migros,carrefour,2
500 biotin duru kolajen ml sampuan sarmsak,"migros: 59.95, marketpaketi: 63, carrefour: 79.9, mopas: 68.95",59.95,79.9,19.95,33.277732133865356,migros,carrefour,4
20 20 30 hurc nondress small x x,"migros: 79.95, carrefour: 59.99",59.99,79.95,19.959995,33.27220380306244,carrefour,migros,2
117 boy cerezza cipsi gr msr peynir sinema sogan super,"carrefour: 34.5, marketpaketi: 45.9, migros: 34.95, mopas: 39.65",34.5,45.9,11.400002,33.04348289966583,carrefour,marketpaketi,4
1000 cc duo kab lav saklama tekli,"migros: 19.95, carrefour: 15",15.0,19.95,4.950001,33.000004291534424,carrefour,migros,2
30 bebek g gofreti hipp mersinli organik pirincli yaban,"migros: 52.95, carrefour: 39.95",39.95,52.95,13.0,32.54067599773407,carrefour,migros,2
370 banada cam ezmesi fndk gr torku,"mopas: 137.95, marketpaketi: 125.99, migros: 166.9",125.99,166.9,40.909996,32.47082829475403,marketpaketi,migros,3
elma granny kg smith,"carrefour: 52.9, sokmarket: 59.9, migros: 69.95",52.9,69.95,17.049995,32.23061561584473,carrefour,migros,3
300 giderici koku ml palmolive sabun sv,"mopas: 114.95, migros: 151.95",114.95,151.95,37.0,32.18790888786316,mopas,migros,2
150 fstg g kzartlms master nut tuzlu yer,"mopas: 44.75, migros: 33.95, carrefour: 39",33.95,44.75,10.799999,31.811484694480896,migros,mopas,3
60 cikolatal fiorella fndk gofret gr,"mopas: 37.9, migros: 49.95",37.9,49.95,12.049999,31.794193387031555,mopas,migros,2
450 450 gr ml parlatc toz tul tul vanish,"mopas: 379.45, migros: 359.95, carrefour: 287.92",287.92,379.45,91.53,31.790077686309814,carrefour,mopas,3
4 ace camasr klasik lt suyu,"sokmarket: 60.5, mopas: 45.95, migros: 52.95, carrefour: 49.9",45.95,60.5,14.549999,31.664851307868958,mopas,sokmarket,4
183 3 activia cilek danone g go mix x,"sokmarket: 41.75, migros: 45, carrefour: 54.9",41.75,54.9,13.150002,31.497010588645935,sokmarket,carrefour,3
5li banyo derby poset,"migros: 64.95, mopas: 85.05",64.95,85.05,20.100006,30.946892499923706,migros,mopas,2
200 cheddarl gr pizza superfresh tost,"mopas: 95.4, sokmarket: 72.95",72.95,95.4,22.450005,30.7745099067688,sokmarket,mopas,2
boregi kg su,"migros: 259.9, carrefour: 199",199.0,259.9,60.899994,30.603012442588806,carrefour,migros,2
96 biskuvi eti g kombo kremal lokmalk,"migros: 23, mopas: 29.9, carrefour: 26",23.0,29.9,6.8999996,29.999998211860657,migros,mopas,3
275 aerosol detan kokusuz ml sinekkran,"carrefour: 129.9, migros: 99.95",99.95,129.9,29.949997,29.964980483055115,migros,carrefour,2
225 crispy g milky rolls way,"sokmarket: 9.95, migros: 12.9",9.95,12.9,2.9499998,29.64823842048645,sokmarket,migros,2
500 cam gr kavanoz mayonez tat,"sokmarket: 72.95, mopas: 56.3, carrefour: 59.95, migros: 59.95",56.3,72.95,16.649998,29.5737087726593,mopas,sokmarket,4
havlu mikrofiber parex paspas,"mopas: 310.45, migros: 239.95",239.95,310.45,70.500015,29.381129145622253,migros,mopas,2
131 24 adet biskuvi burcak eti gr klasik x,"marketpaketi: 16, mopas: 20.7, carrefour: 18",16.0,20.7,4.700001,29.375004768371582,marketpaketi,mopas,3
kg limon,"sokmarket: 34.75, migros: 44.95",34.75,44.95,10.200001,29.352518916130066,sokmarket,migros,2
450 cicegi dove lotus ml nemlendirici ozu pirinc sabun sutu sv ve,"mopas: 140.25, migros: 154.95, marketpaketi: 120",120.0,154.95,34.949997,29.124996066093445,marketpaketi,migros,3
2 269 2li carsaf glade ml paket sprey temiz x yedek,"migros: 179.95, mopas: 232.25",179.95,232.25,52.300003,29.06363010406494,migros,mopas,2
18li 24 cay dogadan g hisset rahat,"migros: 79.95, carrefour: 62, mopas: 72.4",62.0,79.95,17.949997,28.951609134674072,carrefour,migros,3
200 350 biotin caffein care ml ml sampuan tonik urban,"migros: 290, mopas: 224.95",224.95,290.0,65.05,28.91753911972046,mopas,migros,2
35 eksi g rengarenk rocco,"marketpaketi: 27, migros: 20.95",20.95,27.0,6.049999,28.87827754020691,migros,marketpaketi,2
240 cikolatal cikos g karsm koska tahinli,"mopas: 201.2, migros: 156.25, carrefour: 171.95",156.25,201.2,44.949997,28.76799702644348,migros,mopas,3
350 arnms clear etkili kars kepege kil ml saclar sampuan terapisi ve women yumusak,"marketpaketi: 125, mopas: 160.95, migros: 159.95",125.0,160.95,35.949997,28.759998083114624,marketpaketi,mopas,3
1 2si 350 alan arada clear etkili hzl kars kepege kolay men ml saclar sampuan sekil stil,"migros: 159.95, mopas: 160.95, marketpaketi: 125",125.0,160.95,35.949997,28.759998083114624,marketpaketi,mopas,3
683 banat bcure frcas prestige sac,"carrefour: 73.8, migros: 95",73.8,95.0,21.199997,28.726282715797424,carrefour,migros,2
50li dis ipi kurdanl stopever tooht well,"migros: 44.9, sokmarket: 34.9",34.9,44.9,10.0,28.65329384803772,sokmarket,migros,2
3 63 65 65 alcl android dt e led toshiba tv ua uydu,"migros: 13999.95, carrefour: 17999",13999.95,17999.0,3999.0498,28.56474220752716,migros,carrefour,2
750 corbas dana g hasek kelle paca sipsak,"migros: 169.95, mopas: 132.2",132.2,169.95,37.75,28.555220365524292,mopas,migros,2
200 deniz gr kocaman marine salatas urunleri,"carrefour: 289, migros: 224.95",224.95,289.0,64.05,28.47299575805664,migros,carrefour,2
1000 cif ckarc cozucu guc hz kir leke ml mutfak sprey ultra ve yag,"carrefour: 69.9, migros: 86.95, sokmarket: 89.75, mopas: 86.2",69.9,89.75,19.849998,28.397709131240845,carrefour,sokmarket,4
260 ball calve g hardal sos,"mopas: 80.45, carrefour: 70.9, migros: 90.95",70.9,90.95,20.049995,28.27925980091095,carrefour,migros,3
48 bardak cabuk g kajun knorr makarna tavuk,"migros: 18.95, mopas: 22.95, carrefour: 17.9",17.9,22.95,5.050001,28.212296962738037,carrefour,mopas,3
2 90 gr meyveli minimix orman sutas x yogurt,"mopas: 39.95, migros: 39, marketpaketi: 50",39.0,50.0,11.0,28.205129504203796,migros,marketpaketi,3
60 bademli ball cikolata gr krokanl sutlu ulker,"migros: 50, marketpaketi: 44.9, mopas: 57.45",44.9,57.45,12.549999,27.95099914073944,marketpaketi,mopas,3
biskuvili lotus pasta tek,"carrefour: 115, migros: 89.9",89.9,115.0,25.099998,27.919909358024597,migros,carrefour,2
150 body bouquet favourite mist ml value,"migros: 69.95, sokmarket: 54.9",54.9,69.95,15.049995,27.413469552993774,sokmarket,migros,2
400 cilekli danone gr meyveli yogurt,"carrefour: 54.95, marketpaketi: 66.99, migros: 69.95",54.95,69.95,14.999996,27.2975355386734,carrefour,migros,3
160 boy g originals parti ruffles,"sokmarket: 42, migros: 53.45",42.0,53.45,11.450001,27.26190686225891,sokmarket,migros,2
150 2 balk fasulyeli g mix superfresh ton ton x,"mopas: 149.45, migros: 189.95, carrefour: 189.9",149.45,189.95,40.5,27.09936499595642,mopas,migros,3
500 cikolata golf marasm ml sade,"carrefour: 129.9, sokmarket: 164.9",129.9,164.9,35.0,26.94380283355713,carrefour,sokmarket,2
0 0 9 90 a a aeah cgc dv kg kurutma makinesi samsung,"carrefour: 25999, migros: 32999.95",25999.0,32999.95,7000.949,26.92776322364807,carrefour,migros,2
50 dana g jambon polonez,"migros: 30.75, carrefour: 29.9, mopas: 37.9",29.9,37.9,8.000002,26.755860447883606,carrefour,mopas,3
5 550 60 bulask dg dw fsrtr inox makinesi programl samsung,"carrefour: 14999, migros: 18999.95",14999.0,18999.95,4000.9492,26.674774289131165,carrefour,migros,2
14 aromal g nane oneo sakz slims ulker yesil,"mopas: 17.25, carrefour: 15, sokmarket: 17.5, marketpaketi: 19",15.0,19.0,4.0,26.66666805744171,carrefour,marketpaketi,4
150 200 clear clear derma gel ml ml nivea skin tonic,"marketpaketi: 190, migros: 150",150.0,190.0,40.0,26.66666805744171,migros,marketpaketi,2
150 dr g glutensiz msr nisastas oetker,"marketpaketi: 25, carrefour: 19.75, migros: 20.95, mopas: 24.15",19.75,25.0,5.25,26.582279801368713,carrefour,marketpaketi,4
500 g kenton trilece,"migros: 84.5, carrefour: 75, mopas: 94.85",75.0,94.85,19.849998,26.466664671897888,carrefour,mopas,3
500 boncuk filiz g makarna,"migros: 24.95, carrefour: 19.75",19.75,24.95,5.200001,26.329118013381958,carrefour,migros,2
12 67 action adet air aromal gr nane okaliptus sise vivident x,"carrefour: 36, marketpaketi: 28.5",28.5,36.0,7.5,26.31579041481018,marketpaketi,carrefour,2
500 g msr patlatmalk reis,"migros: 24.95, carrefour: 31.5",24.95,31.5,6.549999,26.25250220298767,migros,carrefour,2
2045 amacl cok difas dstyle tarak,"carrefour: 56.25, migros: 70.95",56.25,70.95,14.699997,26.133328676223755,carrefour,migros,2
169 boy cipsi doritos gr msr nacho parti,"sokmarket: 39, migros: 39, mopas: 35, marketpaketi: 44, carrefour: 34.9",34.9,44.0,9.099998,26.074492931365967,carrefour,marketpaketi,5
50 deodorant double dusler effect kadn ml mor nivea rollon,"marketpaketi: 145.99, mopas: 155.2, sokmarket: 159.5, carrefour: 183.95, migros: 159.95",145.99,183.95,37.95999,26.00177526473999,marketpaketi,carrefour,5
4 70 dogal duru gr guzellik lavanta sabunu saf x,"marketpaketi: 52, migros: 60.95, mopas: 65.5",52.0,65.5,13.5,25.961539149284363,marketpaketi,mopas,3
210 3 gr msr tat x,"migros: 36.95, mopas: 42.5, carrefour: 46.5",36.95,46.5,9.549999,25.845736265182495,migros,carrefour,3
2 50 blok ernet ferahlg gr hijyen okaliptus ultra wc x,"migros: 84.95, mopas: 106.9",84.95,106.9,21.950005,25.838735699653625,migros,mopas,2
20 bahar cicekleri cihaz glade kokusu ml oda ve yedek,"mopas: 201.2, migros: 159.95",159.95,201.2,41.25,25.789308547973633,migros,mopas,2
120 bol citliyo g kara peyman simsek tuzlu,"mopas: 27.6, migros: 21.95, carrefour: 24",21.95,27.6,5.6499996,25.7403165102005,migros,mopas,3
900 bidon kolonyas limon ml selin,"carrefour: 59.43, mopas: 74.7",59.43,74.7,15.269997,25.694087147712708,carrefour,mopas,2
24 72 adet albeni atstrmalk gr ulker x,"sokmarket: 25, marketpaketi: 31.4, mopas: 28.75, migros: 25",25.0,31.4,6.3999996,25.599998235702515,migros,marketpaketi,4
35 bugdayl gerber gr kraker organik yulafl,"carrefour: 119.5, migros: 149.95",119.5,149.95,30.449997,25.481170415878296,carrefour,migros,2
350 eksi g kornison tat tatl tursusu,"carrefour: 64.13, mopas: 80.45, migros: 64.95",64.13,80.45,16.32,25.448307394981384,carrefour,mopas,3
20li 30 berrak cay gr limonlu lipton yesil,"mopas: 68.95, marketpaketi: 55",55.0,68.95,13.949997,25.363630056381226,marketpaketi,mopas,2
20 bar elmal g mangolu meyve mixmey tropic ve,"migros: 19.95, marketpaketi: 25, carrefour: 24.9",19.95,25.0,5.049999,25.313279032707214,migros,marketpaketi,3
500 balata fren goodyear ml spreyi temizleme,"carrefour: 118.9, migros: 94.95",94.95,118.9,23.950005,25.223806500434875,migros,carrefour,2
14 4 dr ekspres gr oetker salep x,"mopas: 7.45, migros: 5.95",5.95,7.45,1.5,25.21008551120758,migros,mopas,2
100 der ekmek g ktr melba meulen round toast van,"migros: 112.5, carrefour: 89.9",89.9,112.5,22.599998,25.139042735099792,carrefour,migros,2
1 12si 594015 arada bakm erkek mg philips seti,"migros: 1499.95, carrefour: 1199",1199.0,1499.95,300.94995,25.10007917881012,carrefour,migros,2
90 aromal cilek danone g hediyeli marvel oyuncak suprix yogurt,"sokmarket: 39.5, migros: 39.5, carrefour: 39.5, mopas: 49.4",39.5,49.4,9.900002,25.063294172286987,sokmarket,mopas,4
25 3 bar g granola krmz meyveli multipack x zuber,"carrefour: 19.95, mopas: 19.95, migros: 24.95",19.95,24.95,5.0,25.06265640258789,carrefour,migros,3
4 90 diamonds duru gr green guzellik sabunu x,"mopas: 120.7, migros: 150.95",120.7,150.95,30.25,25.062137842178345,mopas,migros,2
1 300 aerosol airwick cicekleri kiraz koku kokusu manolya ml oda premium serisi sprey x,"carrefour: 119.92, mopas: 126.45, migros: 149.95",119.92,149.95,30.029999,25.041693449020386,carrefour,migros,3
ana barbie bebekler besties dream karakter teresa,"carrefour: 249.99, migros: 199.95",199.95,249.99,50.04001,25.026261806488037,migros,carrefour,2
27 cikolatal crunch g gofret nestle patlakl patt pirinc sutlu,"marketpaketi: 20, mopas: 18.4, migros: 16, carrefour: 16",16.0,20.0,4.0,25.0,migros,marketpaketi,4
24 35 adet dido gr ulker x,"mopas: 23, sokmarket: 20, marketpaketi: 25",20.0,25.0,5.0,25.0,sokmarket,marketpaketi,3
24 28 3 adet alpella beyaz cikolatal gen gofret gr x,"marketpaketi: 15, mopas: 13.8, migros: 12",12.0,15.0,3.0,25.0,migros,marketpaketi,3
123 18 adet biskuvi eti gr kepekli sultani uzumlu x,"mopas: 20.7, migros: 18, marketpaketi: 22.5",18.0,22.5,4.5,25.0,migros,marketpaketi,3
24 64 adet gr haylayf ulker x,"marketpaketi: 12.5, migros: 10, carrefour: 10",10.0,12.5,2.5,25.0,migros,marketpaketi,3
82 biscolata biskuvi bitter cikolatal gr solen starz,"migros: 20, mopas: 23, marketpaketi: 25, carrefour: 20",20.0,25.0,5.0,25.0,carrefour,marketpaketi,4
100 g gusto havyar siyah,"migros: 499.95, carrefour: 399.99",399.99,499.95,99.96002,24.99063014984131,carrefour,migros,2
1000 3 elektrikli eu islak karcher kuru s supurge v17420 w wd,"migros: 3999.95, carrefour: 4999",3999.95,4999.0,999.05005,24.976563453674316,migros,carrefour,2
beyaz dis frcas guc orta signal,"mopas: 45.95, marketpaketi: 39.99, migros: 49.95",39.99,49.95,9.959999,24.90622252225876,marketpaketi,migros,3
140 cesnili crunch ctr g kaju kaplamal kzarms master sogan sumak,"carrefour: 28, migros: 34.95",28.0,34.95,6.950001,24.821431934833527,carrefour,migros,2
10 65 70 adet boy buyuk buzgulu cm cook cop kokulu limon torbas x,"mopas: 24.95, sokmarket: 22.5, carrefour: 22.5, marketpaketi: 20",20.0,24.95,4.950001,24.750003218650818,marketpaketi,mopas,4
artikel boncugu nazar sticker temal,"carrefour: 11.99, migros: 14.95",11.99,14.95,2.96,24.68723952770233,carrefour,migros,2
